"loan_amnt","term","int_rate","addr_state","dti","delinq_2yrs","inq_last_6mths","open_acc","revol_bal","revol_util","total_acc","collections_12_mths_ex_med","application_type","acc_now_delinq","tot_coll_amt","tot_cur_bal","total_rev_hi_lim","has_major_derog","has_delinq","has_public_record","has_credit_summary","earliest_cr_line_age_years","employed_flag","home_ownership.MORTGAGE","home_ownership.OTHER","home_ownership.OWN","purpose.credit_card","purpose.debt_consolidation","purpose.home_improvement","annual_inc_log","pub_rec_flag","verification_status.Source.Verified","verification_status.Verified"
8000," 36 months",9.99,"MO",19.05,0,0,13,8409,45.5,29,0,"INDIVIDUAL",0,0,45819,18500,0,0,0,1,32.0794520547945,1,0,0,0,0,1,0,11.1562648066437,0,1,0
11000," 60 months",14.99,"FL",25.33,1,2,22,31499,46.1,59,0,"INDIVIDUAL",0,0,266121,68300,0,1,0,1,29.7506849315069,1,1,0,0,0,0,0,11.2689795367767,0,0,0
14050," 60 months",17.57,"OH",30.68,1,0,15,5814,96.9,22,0,"INDIVIDUAL",0,0,54312,6000,0,1,0,1,18.5835616438356,1,0,0,0,1,0,0,10.5187002182882,0,1,0
7000," 36 months",12.85,"UT",13.51,4,0,12,6362,14.8,18,0,"INDIVIDUAL",0,0,47258,42900,1,1,0,1,27.7506849315069,1,1,0,0,1,0,0,10.8197982842103,0,0,0
20000," 36 months",9.17,"IL",10.32,0,1,6,18693,57,13,0,"INDIVIDUAL",0,0,18693,32800,0,0,0,1,22.4986301369863,1,0,0,0,0,1,0,11.0349057929294,0,0,0
12000," 60 months",16.59,"IN",18,0,1,15,19599,36.6,34,0,"INDIVIDUAL",0,565,25940,53500,0,0,0,1,22.9123287671233,1,0,0,0,0,1,0,11.1562648066437,0,1,0
8525," 36 months",11.53,"RI",32.63,0,0,25,23937,27,56,0,"INDIVIDUAL",0,0,366553,88700,0,0,0,1,35.2465753424658,1,1,0,0,0,0,1,11.1982284186668,0,0,0
15000," 60 months",13.99,"MI",22.25,0,0,7,10365,57.9,28,0,"INDIVIDUAL",0,719,79504,17900,1,1,0,1,25.6657534246575,1,1,0,0,0,1,0,10.8197982842103,0,1,0
26500," 60 months",20.5,"NY",20.26,0,0,15,6068,93.4,29,0,"INDIVIDUAL",0,0,79075,6500,0,0,0,1,23.7506849315069,1,0,0,0,0,1,0,11.002116507732,0,0,1
35000," 36 months",13.67,"AK",14.28,0,1,8,19733,60.3,20,0,"INDIVIDUAL",0,0,449614,32700,0,1,0,1,21.4164383561644,1,1,0,0,0,0,0,12.345838935722,0,0,1
20000," 60 months",17.27,"LA",14.51,1,0,13,17007,57.5,24,0,"INDIVIDUAL",0,0,221076,29558,0,1,0,1,25.827397260274,1,1,0,0,0,1,0,11.2897944135779,0,0,1
21500," 36 months",7.26,"NC",11.44,0,0,7,22104,30,21,0,"INDIVIDUAL",0,0,250539,73800,0,0,0,1,23.4164383561644,1,1,0,0,0,1,0,11.314486721294,0,1,0
16000," 36 months",12.12,"TX",13.02,0,0,6,12960,73.2,13,0,"INDIVIDUAL",0,0,180287,17700,0,0,1,1,30.4164383561644,1,0,0,0,0,1,0,11.002116507732,1,0,0
7000," 36 months",15.22,"LA",5.76,0,2,9,4375,29.2,28,0,"INDIVIDUAL",0,0,183226,15000,1,1,0,1,22.3315068493151,1,1,0,0,0,0,0,11.6952553550628,0,0,0
19300," 60 months",12.49,"CA",17.9,0,0,15,25782,70.1,27,0,"INDIVIDUAL",0,0,32726,36800,0,0,0,1,22.2465753424658,1,0,0,0,1,0,0,10.6689786502192,0,0,1
12000," 36 months",11.99,"TX",21.3,0,0,5,15442,36.2,11,0,"INDIVIDUAL",0,0,30266,42700,0,1,0,1,28.3315068493151,1,1,0,0,0,1,0,10.9151066458675,0,1,0
7000," 36 months",16.55,"MI",29.32,0,0,7,6931,50.6,10,0,"INDIVIDUAL",0,0,20596,13700,0,0,1,1,22.9123287671233,0,0,0,1,1,0,0,10.1658902778025,1,0,1
21000," 36 months",6.92,"TN",11.37,0,0,18,26723,51.2,32,0,"INDIVIDUAL",0,1973,242761,52200,1,1,0,1,30.9972602739726,1,1,0,0,1,0,0,11.2118338856085,0,1,0
5000," 36 months",15.31,"NJ",8.97,0,0,7,5163,70.7,12,0,"INDIVIDUAL",0,0,5163,7300,1,1,0,1,31.9123287671233,1,0,0,0,0,1,0,9.98971111928475,0,0,0
24000," 60 months",7.89,"CA",11.72,1,0,11,8728,39.5,33,0,"INDIVIDUAL",0,0,380089,22100,1,1,0,1,23.5835616438356,1,1,0,0,0,1,0,11.5129354649202,0,1,0
6000," 36 months",14.31,"FL",31.25,1,0,12,8132,30.3,26,0,"INDIVIDUAL",0,0,16592,26800,0,1,0,1,28.9123287671233,0,0,0,0,0,1,0,10.0519506601738,0,1,0
20000," 36 months",8.18,"NY",23.24,0,0,16,17301,57.3,21,0,"INDIVIDUAL",0,0,98421,30200,0,0,0,1,25.0794520547945,1,1,0,0,0,1,0,10.8197982842103,0,1,0
6800," 36 months",13.11,"NC",18.33,2,1,10,11934,56.8,20,0,"INDIVIDUAL",0,0,92614,21000,0,1,0,1,29.4986301369863,1,0,0,0,1,0,0,10.8396005193574,0,0,0
12500," 36 months",16.99,"NC",37.7,1,0,10,8754,56,18,1,"INDIVIDUAL",0,449,132528,15670,1,1,0,1,28.0794520547945,1,1,0,0,0,1,0,10.9682155307592,0,0,1
10500," 60 months",18.25,"CT",16.15,0,4,17,2279,5.1,35,0,"INDIVIDUAL",0,0,22038,44400,0,1,0,1,35.7506849315068,1,0,0,0,0,1,0,10.9853096718968,0,0,1
7000," 36 months",7.26,"OH",14.43,1,0,12,14665,61.9,18,0,"INDIVIDUAL",0,0,72221,23700,0,1,0,1,27.3315068493151,1,1,0,0,1,0,0,10.6919676399149,0,1,0
14750," 36 months",14.33,"CA",14.68,0,0,9,23037,94.8,18,0,"INDIVIDUAL",0,0,35968,24300,0,0,0,1,24.827397260274,1,0,0,0,1,0,0,10.9151066458675,0,1,0
14700," 36 months",13.53,"NJ",21.57,0,0,7,12039,86.6,11,0,"INDIVIDUAL",0,711,12244,13900,0,1,1,1,25.827397260274,1,0,0,0,0,1,0,10.463131911492,1,0,0
32000," 60 months",17.27,"CA",10.87,0,0,9,31514,90.3,15,0,"INDIVIDUAL",0,0,246820,34900,0,0,0,1,26.4986301369863,1,1,0,0,1,0,0,11.6082447356423,0,0,1
22500," 60 months",19.19,"NJ",19.28,0,0,9,29019,93.6,12,0,"INDIVIDUAL",0,0,29019,31000,0,0,0,1,22.9123287671233,1,1,0,0,0,1,0,10.7144399907278,0,1,0
4050," 36 months",18.25,"FL",19.27,0,1,6,2796,79.9,8,0,"INDIVIDUAL",0,0,5650,3500,0,0,0,1,19.7506849315069,1,0,0,0,0,1,0,10.463131911492,0,0,0
11000," 60 months",17.57,"IN",13.49,1,0,8,5168,58.7,13,0,"INDIVIDUAL",0,364,142486,8800,0,1,0,1,28.2465753424658,1,1,0,0,0,1,0,10.8685874960174,0,0,0
22000," 60 months",21.98,"GA",23.58,0,1,20,7576,50.8,35,0,"INDIVIDUAL",0,483,74078,14900,0,1,0,1,22.1643835616438,1,0,0,0,0,1,0,11.0821579333748,0,0,1
15225," 60 months",19.52,"LA",27.68,0,0,8,1045,6.7,19,0,"INDIVIDUAL",0,0,96269,15500,0,0,0,1,29.1643835616438,1,1,0,0,0,1,0,10.7364184143654,0,1,0
5875," 36 months",14.98,"MI",23.4,0,0,9,6081,42.8,15,0,"INDIVIDUAL",0,0,27112,14200,0,0,1,1,22.6657534246575,1,0,0,0,0,1,0,10.4341452149305,1,0,0
10000," 36 months",14.65,"IL",13.8,0,2,5,3997,36.3,27,0,"INDIVIDUAL",0,783,9387,11000,0,0,0,1,22.7506849315069,1,0,0,0,0,1,0,10.3089859934221,0,0,1
28550," 60 months",13.33,"MI",6.76,1,0,9,15433,34.3,38,0,"INDIVIDUAL",0,407,174865,45000,1,1,0,1,27.2465753424658,1,1,0,0,0,1,0,11.0821579333748,0,1,0
19075," 60 months",16.99,"MO",28.29,0,3,17,24424,54.4,22,0,"INDIVIDUAL",0,0,80467,44900,0,0,0,1,22.2465753424658,1,0,0,0,0,1,0,10.9022979219587,0,1,0
12000," 36 months",13.33,"OR",12.64,0,2,13,16954,52.7,21,0,"INDIVIDUAL",0,60,53286,32200,0,0,0,1,31.7506849315069,1,0,0,0,1,0,0,11.5898957653227,0,1,0
17950," 60 months",17.57,"NH",24.93,0,0,7,8423,79.5,12,0,"INDIVIDUAL",0,0,38539,10600,0,0,1,1,20.1643835616438,1,0,0,0,0,1,0,10.7144399907278,1,1,0
10000," 60 months",13.33,"IN",16.86,0,0,7,11339,77.7,40,0,"INDIVIDUAL",0,0,132646,14600,0,1,0,1,26.6657534246575,1,1,0,0,1,0,0,10.9929918221735,0,0,0
18000," 60 months",13.11,"DE",20.96,1,1,25,23367,42.7,41,0,"INDIVIDUAL",0,0,304622,54765,0,1,0,1,24.5835616438356,1,1,0,0,0,1,0,11.3385839825165,0,0,1
15000," 36 months",11.44,"VA",35.05,0,1,27,52282,58.7,42,0,"INDIVIDUAL",0,0,570211,89000,0,0,0,1,22.9123287671233,1,1,0,0,0,1,0,11.5028852300758,0,0,0
12000," 36 months",13.33,"FL",13.94,0,1,10,11946,74.2,28,0,"INDIVIDUAL",0,0,259677,16100,1,1,0,1,22.7506849315069,1,1,0,0,0,1,0,10.9366898293178,0,1,0
8400," 36 months",6.68,"WA",19.93,0,1,10,16643,72.4,13,0,"INDIVIDUAL",0,0,298721,23000,0,0,0,1,28.827397260274,1,1,0,0,0,0,1,10.7579241570616,0,1,0
26375," 36 months",14.09,"CA",32.45,0,0,9,11687,52.4,14,0,"INDIVIDUAL",0,0,44562,22300,1,1,0,1,26.4164383561644,1,0,0,0,0,1,0,10.995696047281,0,0,1
14500," 36 months",6.92,"AZ",8.94,0,0,11,36149,69.7,43,0,"INDIVIDUAL",0,0,230072,51900,1,1,0,1,25.2465753424658,1,0,0,1,1,0,0,11.3266079348989,0,0,1
20000," 36 months",9.99,"IL",15.76,0,2,5,25477,90.3,10,0,"INDIVIDUAL",0,0,302689,28200,0,0,0,1,50.3315068493151,1,1,0,0,1,0,0,11.5805934591948,0,0,1
22500," 60 months",15.61,"TX",28.17,0,0,10,21731,85.6,22,0,"INDIVIDUAL",0,0,205769,52400,0,0,0,1,24.4164383561644,1,1,0,0,0,1,0,11.2385017770766,0,0,1
15000," 60 months",9.17,"MI",16.37,0,0,10,3205,24.1,34,0,"INDIVIDUAL",0,0,345055,13300,0,0,0,1,21.3315068493151,1,1,0,0,0,0,1,11.3266079348989,0,0,0
24500," 36 months",8.39,"TN",21.02,3,2,15,3353,18.7,45,0,"INDIVIDUAL",0,0,344856,17900,0,1,0,1,33.827397260274,1,1,0,0,1,0,0,11.6952553550628,0,1,0
7000," 36 months",15.61,"NC",15.36,0,0,13,29058,58.9,24,0,"INDIVIDUAL",0,0,208053,49300,0,0,0,1,22.5835616438356,1,1,0,0,0,1,0,11.6526961029598,0,1,0
6000," 36 months",18.99,"IL",31.28,0,2,20,1426,5.1,34,0,"INDIVIDUAL",0,0,27218,27700,1,1,1,1,17.4164383561644,1,0,0,0,0,1,0,10.463131911492,1,0,1
22000," 36 months",9.17,"AZ",12.89,1,1,15,91883,54.4,29,0,"INDIVIDUAL",0,0,243647,140600,0,1,0,1,31.1643835616438,1,1,0,0,0,1,0,11.5898957653227,0,0,0
6400," 36 months",12.29,"CO",10.68,0,1,6,11695,47.5,8,0,"INDIVIDUAL",0,0,18026,24600,0,0,0,1,16.2465753424658,1,0,0,0,1,0,0,10.5966597327836,0,0,0
6000," 36 months",14.22,"NY",14.21,0,0,6,7896,45.9,10,0,"INDIVIDUAL",0,0,80647,23700,0,0,0,0,19.1643835616438,1,0,0,0,0,1,0,10.302968122297,0,0,0
13800," 36 months",13.98,"MN",13.94,0,1,13,10875,59.8,17,0,"INDIVIDUAL",0,541,211372,18200,0,1,1,1,29.0794520547945,1,1,0,0,0,1,0,10.9151066458675,1,0,0
5000," 36 months",15.58,"VA",2.99,0,0,7,7313,75.9,14,0,"INDIVIDUAL",0,0,80647,23700,0,1,1,0,27.827397260274,0,1,0,0,0,0,0,11.3709124909233,1,0,1
8000," 36 months",9.17,"VA",10.54,0,1,15,92625,89.3,27,0,"INDIVIDUAL",0,0,338585,100600,0,0,0,1,36.6657534246575,1,0,0,1,0,1,0,12.072546967175,0,1,0
13000," 60 months",10.99,"WI",21.03,1,0,9,15281,54.2,22,0,"INDIVIDUAL",0,0,201354,28200,1,1,0,1,21.9123287671233,1,1,0,0,0,1,0,11.1760671538318,0,1,0
